# 词语表 · 课本用到的那部分（词 + 拼音）
#
# 原表取自汉语拼音辞典 https://github.com/mapull/chinese-dictionary
# （经 https://github.com/zispace/hanzi-words 整理），三十多万条，太大不入库。
# 这里只留在五本课本里真出现过的，别的用不上。
#
# 原表有错（「一不做，二不休」注成 yī bū zuò），所以只作词的边界用，
# 注音一律和 pypinyin 交叉验证，两边一致才收；课本自己注过音的以课本为准。
外语	wài yǔ
外貌	wài mào
外资	wài zī
外边	wài biān
外部	wài bù
外铄	wài shuò
外长	wài zhǎng
外间	wài jiān
外集	wài jí
外面	wài miàn
夙兴夜寐	sù xīng yè mèi
多么	duō me
多义词	duō yì cí
多事	duō shì
多余	duō yú
多元	duō yuán
多半	duō bàn
多发	duō fā
多嘴	duō zuǐ
多姿	duō zī
多少	duō shǎo
多年生	duō nián shēng
多心	duō xīn
多情	duō qíng
多愁善感	duō chóu shàn gǎn
多数	duō shù
多方	duō fāng
多早	duō zǎo
多时	duō shí
多样	duō yàng
多疑	duō yí
多种多样	duō zhǒng duō yàng
多端	duō duān
多说	duō shuō
多谢	duō xiè
夜中	yè zhōng
夜以继日	yè yǐ jì rì
夜光	yè guāng
夜光之璧	ye guang zi bi
夜勤	yè qín
夜半	yè bàn
夜奔	yè bēn
夜宴	yè yàn
夜宵	yè xiāo
夜巡	yè xún
夜工	yè gōng
夜幕	yè mù
夜时	yè shí
夜晚	yè wǎn
夜来	yè lái
夜校	yè xiào
夜深	yè shēn
夜深人静	yè shēn rén jìng
夜照	yè zhào
夜班	yè bān
夜空	yè kōng
夜色	yè sè
夜行	yè xíng
夜郎	yè láng
夜郎自大	yè láng zì dà
夜里	yè lǐ
夜间	yè jiān
夜餐	yè cān
够受	gòu shòu
够受的	gòu shòu de
够呛	gòu qiāng
够意思	gòu yì sī
够本	gòu běn
大丈夫	dà zhàng fū
大不了	dà bù liǎo
大不敬	dà bù jìng
大业	dà yè
大东	dà dōng
大为	dà wèi
大义	dà yì
大事	dà shì
大人	dà rén
大人物	dà rén wù
大众	dà zhòng
大伙儿	dà huǒ ér
大会	dà huì
大伯	dà bó
大体	dà tǐ
大作	dà zuò
大使	dà shǐ
大便	dà biàn
大信	dà xìn
大儿	dà ér
大全	dà quán
大关	dà guān
大兴土木	dà xīng tǔ mù
大典	dà diǎn
大军	dà jūn
大冲	dà chōng
大凡	dà fán
大刀	dà dāo
大分	dà fēn
大力	dà lì
大功	dà gōng
大包	dà bāo
大化	dà huà
大半	dà bàn
大卫	dà wèi
大厅	dà tīng
大厦	dà shà
大发	dà fā
大号	dà hào
大吃一惊	dà chī yī jīng
大同	dà tóng
大同小异	dà tóng xiǎo yì
大名	dà míng
大后天	dà hòu tiān
大吼大叫	dà hǒu dà jiào
大和	dà hé
大哥	dà gē
大喊大叫	dà hǎn dà jiào
大喜	dà xǐ
大喝一声	dà hè yī shēng
大国	dà guó
大地	dà dì
大地测量	dà dì cè liáng
大型	dà xíng
大城	dài chéng
大城市	dài chéng shì
大多	dà duō
大多数	dà duō shù
大大	dà dà
大大小小	dà dà xiǎo xiǎo
大夫	dài fū
大失所望	dà shī suǒ wàng
大头	dà tóu
大好	dà hǎo
大姐	dà jiě
大姑	dà gū
大威	dà wēi
大娘	dà niáng
大嫂	dà sǎo
大学	dà xué
大学生	dà xué shēng
大官	dà guān
大官人	dà guān rén
大家	dà jiā
大家庭	dà jiā tíng
大宾	dà bīn
大对	dà duì
大将	dà jiàng
大小	dà xiǎo
大少爷	dà shào yé
大局	dà jú
大工	dà gōng
大布	dà bù
大师	dà shī
大师傅	dà shī fū
大帝	dà dì
大幅	dà fú
大年	dà nián
大年三十	dà nián sān shí
大度	dà dù
大建	dà jiàn
大弦	dà xián
大快人心	dà kuài rén xīn
大悲	dà bēi
大惊小怪	dà jīng xiǎo guài
大意	dà yì
大成	dà chéng
大我	dà wǒ
大战	dà zhàn
大戴	dà dài
大户	dà hù
大才	dà cái
大打出手	dà dǎ chū shǒu
大批	dà pī
大抵	dà dǐ
大操	dà cāo
大政	dà zhèng
大敌	dà dí
大敌当前	dà dí dāng qián
大数据	dà shù jù
大文	dà wén
大斗	dà dòu
大方	dà fāng
大无畏	dà wú wèi
大有人在	dà yǒu rén zài
大有作为	dà yǒu zuò wéi
大本	dà běn
大本营	dà běn yíng
大权	dà quán
大梁	dà liáng
大概	dà gài
大武	dà wǔ
大段	dà duàn
大比	dà bǐ
大气	dà qì
大江东去	dà jiāng dōng qù
大河	dà hé
大洋	dà yáng
大洋洲	dà yáng zhōu
大海	dà hǎi
大渡河	dà dù hé
大漠	dà mò
大烟	dà yān
大爱	dà ài
大爷	dà yé
大片	dà piàn
大王	dài wáng
大球	dà qiú
大理石	dà lǐ shí
大畜	dà chù
大略	dà lüè
大白	dà bái
大盘	dà pán
大祸临头	dà huò lín tóu
大程	dà chéng
大米	dà mǐ
大红	dà hóng
大红大绿	dà hóng dà lǜ
大约	dà yuē
大纲	dà gāng
大考	dà kǎo
大而化之	dà ér huà zhī
大肆	dà sì
大胆	dà dǎn
大脑	dà nǎo
大腿	dà tuǐ
大臣	dà chén
大自然	dà zì rán
大致	dà zhì
大茶壶	dà chá hú
大藏	dà zàng
大虫	dà chóng
大行	dà xíng
大行星	dà háng xīng
大街	dà jiē
大衣	dà yī
大要	dà yào
大观	dà guān
大计	dà jì
大词	dà cí
大豆	dà dòu
大路	dà lù
大踏步	dà tà bù
大车	dà chē
大过	dà guò
大选	dà xuǎn
大道	dà dào
大部	dà bù
大都	dà dū
大量	dà liàng
大钱	dà qián
大错	dà cuò
大长	dà zhǎng
大门	dà mén
大问	dà wèn
大队	dà duì
大陆	dà lù
大限	dà xiàn
大难临头	dà nàn lín tóu
大雁	dà yàn
大雄	dà xióng
大雅	dà yá
大雨	dà yǔ
大雪	dà xuě
大革命	dà gé mìng
大风	dà fēng
大风大浪	dà fēng dà làng
大驾	dà jià
大高	dà gāo
大黄	dài huáng
天上	tiān shàng
天下	tiān xià
天下一家	tiān xià yī jiā
天下太平	tiān xià tài píng
天下归心	tiān xià guī xīn
天下第一	tiān xià dì yī
天中	tiān zhōng
天云	tiān yún
天井	tiān jǐng
天亮	tiān liàng
天从	tiān cóng
天仪	tiān yí
天价	tiān jià
天伦	tiān lún
天体	tiān tǐ
天保	tiān bǎo
天光	tiān guāng
天公	tiān gōng
天军	tiān jūn
天则	tiān zé
天动	tiān dòng
天南	tiān nán
天可怜见	tiān kě lián jiàn
天台	tiān tāi
天台山	tiān tāi shān
天各一方	tiān gè yī fāng
天后	tiān hòu
天听	tiān tīng
天命	tiān mìng
天和	tiān hé
天喜	tiān xǐ
天回	tiān huí
天地	tiān dì
天地神明	tiān dì shén míng
天堂	tiān táng
天堑	tiān qiàn
天外	tiān wài
天大	tiān dà
天天	tiān tiān
天姥	tiān lǎo
天子	tiān zi
天子气	tiān zi qì
天宇	tiān yǔ
天安门	tiān ān mén
天定	tiān dìng
天宝	tiān bǎo
天家	tiān jiā
天将	tiān jiāng
天尊	tiān zūn
天工	tiān gōng
天工开物	tiān gōng kāi wù
天帝	tiān dì
天幕	tiān mù
天平	tiān píng
天年	tiān nián
天应	tiān yīng
天底下	tiān dǐ xià
天庭	tiān tíng
天开	tiān kāi
天得	tiān dé
天心	tiān xīn
天性	tiān xìng
天惠	tiān huì
天才	tiān cái
天才论	tiān cái lùn
天数	tiān shù
天文	tiān wén
天文台	tiān wén tái
天文学	tiān wén xué
天日	tiān rì
天时	tiān shí
天明	tiān míng
天昏地暗	tiān hūn dì àn
天景	tiān jǐng
天朗气清	tiān lǎng qì qīng
天朝	tiān cháo
天梯	tiān tī
天横	tiān héng
天气	tiān qì
天汉	tiān hàn
天河	tiān hé
天津	tiān jīn
天涯	tiān yá
天清	tiān qīng
天灾	tiān zāi
天然	tiān rán
天爷	tiān yé
天王	tiān wáng
天王星	tiān wáng xīng
天球	tiān qiú
天理	tiān lǐ
天理昭彰	tiān lǐ zhāo zhāng
天理昭然	tiān lǐ zhāo rán
天生	tiān shēng
天界	tiān jiè
天盖	tiān gài
天目山	tiān mù shān
天真	tiān zhēn
天知道	tiān zhī dào
天神	tiān shén
天离	tiān lí
天空	tiān kōng
天穿	tiān chuān
天章	tiān zhāng
天翻地覆	tiān fān dì fù
天至	tiān zhì
天色	tiān sè
天花	tiān huā
天花板	tiān huā bǎn
天蓝	tiān lán
天虾	tiān xiā
天论	tiān lùn
天象	tiān xiàng
天边	tiān biān
天道	tiān dào
天都	tiān dōu
天野	tiān yě
天门	tiān mén
天陈	tiān chén
天风	tiān fēng
天飞	tiān fēi
天香	tiān xiāng
天高气爽	tiān gāo qì shuǎng
天鸡	tiān jī
天鹅	tiān é
天鹅绒	tiān é róng
天黑	tiān hēi
太上	tài shàng
太上忘情	tài shàng wàng qíng
太初	tài chū
太初历	tài chū lì
太史	tài shǐ
太后	tài hòu
太和	tài hé
太太	tài tài
太夫人	tài fū rén
太婆	tài pó
太子	tài zi
太子洗马	tài zi xǐ mǎ
太守	tài shǒu
太宗	tài zōng
太尉	tài wèi
太常	tài cháng
太平	tài píng
太平御览	tài píng yù lǎn
太平洋	tài píng yáng
太庙	tài miào
太康	tài kāng
太息	tài xī
太极	tài jí
太极图	tài jí tú
太清	tài qīng
太爷	tài yé
太牢	tài láo
太甚	tài shèn
太白	tài bái
太监	tài jiàn
太真	tài zhēn
太空	tài kōng
太虚	tài xū
太过	tài guò
太阳	tài yáng
太阳系	tài yáng xì
太阿	tài ē
夫不	fū bù
夫主	fū zhǔ
夫人	fū rén
夫妇	fū fù
夫妻	fū qī
夫婿	fū xù
夫子	fū zǐ
夫家	fū jiā
央告	yāng gào
央求	yāng qiú
央浼	yāng měi
夯实	hāng shí
失业	shī yè
失传	shī chuán
失体	shī tǐ
失利	shī lì
失却	shī què
失去	shī qù
失地	shī dì
失得	shī dé
失恩	shī ēn
失意	shī yì
失所	shī suǒ
失掉	shī diào
失措	shī cuò
失散	shī sàn
失时	shī shí
失明	shī míng
失望	shī wàng
失火	shī huǒ
失真	shī zhēn
失眠	shī mián
失神	shī shén
失笑	shī xiào
失色	shī sè
失落	shī luò
失败	shī bài
失足	shī zú
失马	shī mǎ
失魂	shī hún
失魂落魄	shī hún luò pò
头上	tóu shàng
头人	tóu rén
头伏	tóu fú
头会	tóu huì
头像	tóu xiàng
头儿	tóu er
头到	tóu dào
头前	tóu qián
头发	tóu fà
头回	tóu huí
头大	tóu dà
头天	tóu tiān
头子	tóu zi
头对	tóu duì
头尾	tóu wěi
头工	tóu gōng
头巾	tóu jīn
头年	tóu nián
头房	tóu fáng
头挑	tóu tiāo
头晕	tóu yūn
头水	tóu shuǐ
头汤	tóu tāng
头牲	tóu shēng
头痛	tóu tòng
头皮	tóu pí
头盔	tóu kuī
头破血流	tóu pò xuè liú
头答	tóu dá
头绪	tóu xù
头绳	tóu shéng
头脑	tóu nǎo
头脸	tóu liǎn
头边	tóu biān
头里	tóu lǐ
头重	tóu zhòng
头重脚轻	tóu zhòng jiǎo qīng
头阵	tóu zhèn
头面	tóu miàn
头面人物	tóu miàn rén wù
头顶	tóu dǐng
头风	tóu fēng
头骨	tóu gǔ
头高	tóu gāo
头鱼	tóu yú
夷灭	yí miè
夸口	kuā kǒu
夸大	kuā dà
夸夸其谈	kuā kuā qí tán
夸奖	kuā jiǎng
夸张	kuā zhāng
夸耀	kuā yào
夹子	jiā zi
夹巷	jiā xiàng
夹攻	jiā gōng
夹衫	jiā shān
夹袄	jiá ǎo
夹裙	jiā qún
夹道	jiā dào
夺取	duó qǔ
夺权	duó quán
夺目	duó mù
夺眶而出	duó kuàng ér chū
奄一	yǎn yī
奄奄	yǎn yǎn
奄奄一息	yǎn yǎn yī xī
奇丽	qí lì
奇妙	qí miào
奇山异水	qí shān yì shuǐ
奇巧	qí qiǎo
奇异	qí yì
奇形怪状	qí xíng guài zhuàng
奇志	qí zhì
奇思	qí sī
奇思妙想	qí sī miào xiǎng
奇怪	qí guài
奇才	qí cái
奇景	qí jǐng
奇特	qí tè
奇珍	qí zhēn
奇葩	qí pā
奇趣	qí qù
奇迹	qí jì
奇险	qí xiǎn
奈何	nài hé
奈何天	nài hé tiān
奉上	fèng shàng
奉事	fèng shì
奉使	fèng shǐ
奉养	fèng yǎng
奉命	fèng mìng
奉承	fèng chéng
奉献	fèng xiàn
奉白	fèng bái
奉祭	fèng jì
奉系	fèng xì
奉系军阀	fèng xì jūn fá
奉节	fèng jié
奉行	fèng xíng
奉诏	fèng zhào
奉送	fèng sòng
奋力	fèn lì
奋勇	fèn yǒng
奋勇前进	fèn yǒng qián jìn
奋发	fèn fā
奋发向上	fèn fā xiàng shàng
奋发图强	fèn fā tú qiáng
奋斗	fèn dòu
奋然	fèn rán
奋起	fèn qǐ
奋进	fèn jìn
奎宁	kuí níng
奏乐	zòu yuè
奏事	zòu shì
奏刀	zòu dāo
奏明	zòu míng
奏疏	zòu shū
奏章	zòu zhāng
奏表	zòu biǎo
契丹	qì dān
契合	qì hé
契据	qì jù
契机	qì jī
契约	qì yuē
契阔	qì kuò
奔忙	bēn máng
奔放	bēn fàng
奔波	bēn bō
奔流	bēn liú
奔腾	bēn téng
奔走	bēn zǒu
奔赴	bēn fù
奔跑	bēn pǎo
奔车朽索	bēn chē xiǔ suǒ
奔驰	bēn chí
奖赏	jiǎng shǎng
奖项	jiǎng xiàng
套中人	tào zhōng rén
套子	tào zi
套曲	tào qǔ
套话	tào huà
套语	tào yǔ
奚落	xī luò
奠基	diàn jī
奠定	diàn dìng
奢侈	shē chǐ
奢淫	shē yín
奢靡	shē mí
奥妙	ào miào
奥秘	ào mì
女主	nǚ zhǔ
女主人	nǚ zhǔ rén
女人	nǚ rén
女儿	nǚ ér
女儿墙	nǚ ér qiáng
女士	nǚ shì
女头	nǚ tóu
女娲	nǚ wā
女婿	nǚ xù
女子	nǚ zǐ
女工	nǚ gōng
女师	nǚ shī
女性	nǚ xìng
女王	nǚ wáng
女神	nǚ shén
女英	nǚ yīng
女郎	nǚ láng
奴使	nú shǐ
奴役	nú yì
奴性	nú xìng
奴才	nú cái
奴隶	nú lì
奴颜	nú yán
奴颜婢膝	nú yán bì xī
奶妈	nǎi mā
奶牛	nǎi niú
奸人	jiān rén
奸官	jiān guān
奸官污吏	jiān guān wū lì
奸淫	jiān yín
奸相	jiān xiāng
奸计	jiān jì
奸贼	jiān zéi
奸险	jiān xiǎn
她们	tā men
好不	hǎo bù
好不好	hǎo bù hǎo
好久	hǎo jiǔ
好书	hǎo shū
好了	hǎo le
好事	hǎo shì
好些	hǎo xiē
好人	hǎo rén
好似	hǎo sì
好修	hǎo xiū
好像	hǎo xiàng
好儿	hǎo ér
好几	hǎo jǐ
好勇	hǎo yǒng
好去	hǎo qù
好受	hǎo shòu
好古	hào gǔ
好听	hǎo tīng
好在	hǎo zài
好处	hǎo chù
好外	hǎo wài
好多	hǎo duō
好大	hǎo dà
好大喜功	hào dà xǐ gōng
好奇	hào qí
好好	hǎo hǎo
好好儿	hǎo hǎo ér
好学	hào xué
好容易	hǎo róng yì
好心	hǎo xīn
好恶	hào wù
好情	hǎo qíng
好意	hǎo yì
好意思	hǎo yì sī
好感	hǎo gǎn
好打	hǎo dǎ
好日子	hǎo rì zi
好是	hǎo shì
好景	hǎo jǐng
好景不长	hǎo jǐng bù cháng
好歹	hǎo dǎi
好死	hǎo sǐ
好比	hǎo bǐ
好汉	hǎo hàn
好玩	hǎo wán
好生	hǎo shēng
好相	hǎo xiāng
好看	hǎo kàn
好端端	hǎo duān duān
好笑	hǎo xiào
好美	hǎo měi
好色	hào sè
好话	hǎo huà
好说	hǎo shuō
好辞	hǎo cí
好过	hǎo guò
好运	hǎo yùn
好还	hǎo hái
好酒	hǎo jiǔ
好问	hǎo wèn
好闲	hǎo xián
好音	hǎo yīn
如一	rú yī
如上	rú shàng
如下	rú xià
如今	rú jīn
如何	rú hé
如使	rú shǐ
如兄	rú xiōng
如其	rú qí
如化	rú huà
如厕	rú cè
如台	rú tái
如同	rú tóng
如君	rú jūn
如在	rú zài
如实	rú shí
如履薄冰	rú lǚ bó bīng
如弟	rú dì
如影随形	rú yǐng suí xíng
如意	rú yì
如愿	rú yuàn
如或	rú huò
如斯	rú sī
如新	rú xīn
如是	rú shì
如是而已	rú shì ér yǐ
如晤	rú wù
如有所失	rú yǒu suǒ shī
如期	rú qī
如果	rú guǒ
如梦初醒	rú mèng chū xǐng
如次	rú cì
如此	rú cǐ
如此而已	rú cǐ ér yǐ
如泣如诉	rú qì rú sù
如泥	rú ní
如若	rú ruò
如面	rú miàn
如鱼得水	rú yú dé shuǐ
如鲠在喉	rú gěng zài hóu
如麻	rú má
如黄	rú huáng
妃嫔	fēi pín
妃子	fēi zǐ
妄为	wàng wéi
妄动	wàng dòng
妄图	wàng tú
妄想	wàng xiǎng
妆扮	zhuāng bàn
妆泪	zhuāng lèi
妆镜	zhuāng jìng
妇人	fù rén
妇女	fù nǚ
妇道	fù dào
妇道人家	fù dào rén jiā
妈妈	mā mā
妈的	mā de
妖冶	yāo yě
妖媚	yāo mèi
妖怪	yāo guài
妖童	yāo tóng
妙处	miào chù
妙思	miào sī
妙方	miào fāng
妙法	miào fǎ
妙趣	miào qù
妙趣横生	miào qù héng shēng
妙龄	miào líng
妞儿	niū er
妞妞	niū niū
妞子	niū zi
妥协	tuǒ xié
妥善	tuǒ shàn
妥当	tuǒ dàng
妨害	fáng hài
妨碍	fáng ài
妹妹	mèi mèi
妻子	qī zǐ
妾身	qiè shēn
姊妹	zǐ mèi
始乱终弃	shǐ luàn zhōng qì
始春	shǐ chūn
始终	shǐ zhōng
姐妹	jiě mèi
姐姐	jiě jiě
姑且	gū qiě
姑妈	gū mā
姑姑	gū gū
姑娘	gū niáng
姑老	gū lǎo
姓名	xìng míng
姓氏	xìng shì
委任	wěi rèn
委会	wěi huì
委员	wěi yuán
委员会	wěi yuán huì
委和	wěi hé
委地	wěi dì
委婉	wěi wǎn
委实	wěi shí
委屈	wěi qū
委托	wěi tuō
委曲	wěi qū
委曲求全	wěi qǔ qiú quán
委的	wěi de
委质	wěi zhì
委身	wěi shēn
姚远	yáo yuǎn
姚鼐	yáo nài
姜夔	jiāng kuí
姨太太	yí tài tài
姹紫嫣红	chà zǐ yān hóng
姻爱	yīn ài
姻缘	yīn yuán
姿势	zī shì
姿容	zī róng
姿态	zī tài
威信	wēi xìn
威力	wēi lì
威势	wēi shì
威压	wēi yā
威吓	wēi hè
威尼斯	wēi ní sī
威怒	wēi nù
威振	wēi zhèn
威权	wēi quán
威胁	wēi xié
威逼	wēi bī
威震	wēi zhèn
威风	wēi fēng
娃娃	wá wá
娇嗔	jiāo chēn
娇好	jiāo hǎo
娇媚	jiāo mèi
娇嫩	jiāo nèn
娇滴滴	jiāo dī dī
娇美	jiāo měi
娇逸	jiāo yì
娉娉	pīng pīng
娉娉袅袅	pīng pīng niǎo niǎo
娘们	niáng men
娘儿	niáng ér
娘娘	niáng niáng
娘子	niáng zi
娘家	niáng jiā
娜拉	nà lā
娥皇	é huáng
娱乐	yú lè
娱心	yú xīn
娴雅	xián yǎ
娴静	xián jìng
娶媳妇	qǔ xí fù
娼妇	chāng fù
娼妓	chāng jì
婀娜	ē nuó
婆儿	pó ér
婆娘	pó niáng
婆婆	pó pó
婆子	pó zi
婆家	pó jiā
婉拒	wǎn jù
婉曲	wǎn qū
婉约	wǎn yuē
婉转	wǎn zhuǎn
婚事	hūn shì
婚姻	hūn yīn
婚期	hūn qī
婚礼	hūn lǐ
婚配	hūn pèi
婢妾	bì qiè
婴儿	yīng ér
婴疾	yīng jí
媒人	méi rén
媒介	méi jiè
媒体	méi tǐ
媚上	mèi shàng
媚笑	mèi xiào
媚行	mèi xíng
媛女	yuàn nǚ
媳妇	xí fù
媳妇儿	xí fù er
媵嫱	yìng qiáng
嫁奁	jià lián
嫁妆	jià zhuāng
嫉妒	jí dù
嫉恨	jí hèn
嫌怨	xián yuàn
嫌恶	xián wù
嫌疑	xián yí
嫔媵	pín yìng
嫠妇	lí fù
嫡亲	dí qīn
嫣然	yān rán
嫣然一笑	yān rán yī xiào
嫣红	yān hóng
嬉戏	xī xì
嬉游	xī yóu
嬉闹	xī nào
嬷嬷	mā mā
子丑寅卯	zǐ chǒu yín mǎo
子乔	zi qiáo
子使	zi shǐ
子公	zi gōng
子占	zi zhàn
子口	zi kǒu
子嗣	zi sì
子墨	zi mò
子声	zi shēng
子夜	zi yè
子头	zi tóu
子女	zǐ nǚ
子孙	zǐ sūn
子学	zi xué
子安	zi ān
子将	zi jiāng
子平	zi píng
子弟	zǐ dì
子弟兵	zǐ dì bīng
子弹	zǐ dàn
子房	zi fáng
子时	zi shí
子星	zi xīng
子期	zi qī
子本	zi běn
子来	zi lái
子气	zi qì
子皮	zi pí
子真	zi zhēn
子粒	zi lì
子细	zi xì
子胥	zi xū
子药	zi yào
子衿	zi jīn
子规	zi guī
子路	zi lù
子道	zi dào
子都	zi dōu
子金	zi jīn
子集	zi jí
孑然	jié rán
孑然一身	jié rán yī shēn
孑立	jié lì
孔乙己	kǒng yǐ jǐ
孔多	kǒng duō
孔子	kǒng zi
孔孟	kǒng mèng
孔孟之道	kǒng mèng zhī dào
孔庙	kǒng miào
孔雀	kǒng què
孕育	yùn yù
字义	zì yì
字书	zì shū
字人	zì rén
字典	zì diǎn
字印	zì yìn
字句	zì jù
字号	zì hào
字形	zì xíng
字斟句酌	zì zhēn jù zhuó
字样	zì yàng
字模	zì mú
字画	zì huà
字眼	zì yǎn
字里行间	zì lǐ háng jiān
字面	zì miàn
存世	cún shì
存亡	cún wáng
存在	cún zài
存放	cún fàng
孙中山	sūn zhōng shān
孙女	sūn nǚ
孙子	sūn zi
孙孙	sūn sūn
孙弘	sūn hóng
孙膑	sūn bìn
孜孜	zī zī
孜孜不倦	zī zī bù juàn
孜孜以求	zī zī yǐ qiú
孝亲	xiào qīn
孝妇	xiào fù
孝廉	xiào lián
孝悌	xiào tì
孝感	xiào gǎn
孝慈	xiào cí
孝敬	xiào jìng
孝服	xiào fú
孝治	xiào zhì
孝道	xiào dào
孝顺	xiào shùn
孟子	mèng zi
孟尝君	mèng cháng jūn
孟春	mèng chūn
孟陬	mèng zōu
季节	jì jié
孤云	gū yún
孤人	gū rén
孤僻	gū pì
孤儿	gū ér
孤光	gū guāng
孤军	gū jūn
孤军作战	gū jūn zuò zhàn
孤单	gū dān
孤危	gū wēi
孤坟	gū fén
孤城	gū chéng
孤女	gū nǚ
孤孀	gū shuāng
孤孤单单	gū gū dān dān
孤岛	gū dǎo
孤弱	gū ruò
孤往	gū wǎng
孤月	gū yuè
孤松	gū sōng
孤注	gū zhù
孤注一掷	gū zhù yī zhì
孤灯	gū dēng
孤独	gū dú
孤立	gū lì
孤舟	gū zhōu
孤苦	gū kǔ
孤苦伶仃	gū kǔ líng dīng
孤身	gū shēn
孤身只影	gū shēn zhī yǐng
孤高	gū gāo
学业	xué yè
学主	xué zhǔ
学习	xué xí
学书	xué shū
学人	xué rén
学以致用	xué yǐ zhì yòng
学会	xué huì
学使	xué shǐ
学分	xué fēn
学则	xué zé
学博	xué bó
学历	xué lì
学名	xué míng
学地	xué dì
学堂	xué táng
学士	xué shì
学好	xué hǎo
学学	xué xué
学定	xué dìng
学府	xué fǔ
学徒	xué tú
学报	xué bào
学政	xué zhèng
学文	xué wén
学时	xué shí
学期	xué qī
学术	xué shù
学校	xué xiào
学校教育	xué xiào jiào yù
学派	xué pài
学理	xué lǐ
学生	xué shēng
学生会	xué shēng huì
学生腔	xué shēng qiāng
学界	xué jiè
学科	xué kē
学等	xué děng
学系	xué xì
学者	xué zhě
学而	xué ér
学舍	xué shě
学艺	xué yì
学解	xué jiě
学识	xué shí
学语	xué yǔ
学说	xué shuō
学费	xué fèi
学部	xué bù
学问	xué wèn
学院	xué yuàn
学风	xué fēng
孩儿	hái ér
孩子	hái zi
孩子们	hái zi men
孩子头	hái zi tóu
孩提	hái tí
孰与	shú yǔ
孱头	càn tóu
孺子	rú zi
宁人	níng rén
宁可	nìng kě
宁愿	nìng yuàn
宁省	níng shěng
宁肯	nìng kěn
宁边	níng biān
宁静	níng jìng
它们	tā men
它所	tā suǒ
它时	tā shí
宅子	zhái zi
宅生	zhái shēng
宇宙	yǔ zhòu
宇宙空间	yǔ zhòu kōng jiān
宇宙观	yǔ zhòu guān
守候	shǒu hòu
守势	shǒu shì
守卫	shǒu wèi
守名	shǒu míng
守和	shǒu hé
守天	shǒu tiān
守寡	shǒu guǎ
守府	shǒu fǔ
守愚	shǒu yú
守成	shǒu chéng
守战	shǒu zhàn
守护	shǒu hù
守拙	shǒu zhuō
守政	shǒu zhèng
守旧	shǒu jiù
守望	shǒu wàng
守望相助	shǒu wàng xiāng zhù
守杜	shǒu dù
守礼	shǒu lǐ
守臣	shǒu chén
守舍	shǒu shě
守节	shǒu jié
守藩	shǒu fān
守要	shǒu yào
守边	shǒu biān
守道	shǒu dào
安乐	ān lè
安乐椅	ān lè yǐ
安于	ān yú
